user_id,country,avg_watch_time_minutes
U120468,Japan,213
U120469,Spain,165
U120470,Australia,177
U120471,UK,104
U120472,USA,211
U120473,India,99
U120474,France,119
U120475,Brazil,120
U120476,India,153
U120477,Australia,166
U120478,France,89
U120479,Germany,279
U120480,Germany,217
U120481,France,269
U120482,USA,191
U120483,UK,175
U120484,Brazil,26
U120485,France,280
U120486,Brazil,239
U120487,India,34
U120488,France,76
U120489,Germany,219
U120490,UK,176
U120491,Spain,69
U120492,India,112
U120493,Germany,36
U120494,Brazil,167
U120495,France,264
U120496,UK,89
U120497,France,40
U120498,Japan,109
U120499,UK,243
U120500,India,277
U120501,Japan,89
U120502,Germany,119
U120503,USA,223
U120504,USA,235
U120505,Japan,241
U120506,Australia,19
U120507,India,239
U120508,USA,182
U120509,Spain,130
U120510,Japan,80
U120511,Canada,114
U120512,France,124
U120513,Canada,230
U120514,Spain,118
U120515,Canada,120
U120516,Australia,94
U120517,Japan,208
U120518,Germany,286
U120519,UK,245
U120520,Brazil,245
U120521,India,237
U120522,India,147
U120523,Japan,144
U120524,France,277
U120525,Japan,182
U120526,Germany,160
U120527,USA,232
U120528,India,298
U120529,UK,105
U120530,Spain,246
U120531,Australia,148
U120532,UK,263
U120533,UK,205
U120534,Brazil,128
U120535,Japan,293
U120536,Canada,110
U120537,Canada,282
U120538,Japan,162
U120539,Germany,112
U120540,France,11
U120541,Brazil,54
U120542,France,226
U120543,India,233
U120544,Japan,199
U120545,India,168
U120546,Japan,127
U120547,France,31
U120548,Germany,136
U120549,Australia,144
U120550,India,210
U120551,USA,168
U120552,Brazil,142
U120553,France,280
U120554,Canada,11
U120555,Canada,95
U120556,France,154
U120557,Brazil,39
U120558,India,51
U120559,Brazil,160
U120560,Spain,206
U120561,Brazil,55
U120562,France,219
U120563,UK,233
U120564,Australia,185
U120565,USA,216
U120566,Australia,179
U120567,Brazil,57
U120568,India,23
U120569,USA,57
U120570,Australia,30
U120571,Canada,286
U120572,Spain,298
U120573,Spain,32
U120574,Japan,48
U120575,Canada,106
U120576,Australia,181
U120577,Australia,229
U120578,USA,91
U120579,Germany,189
U120580,Canada,42
U120581,Canada,195
U120582,Japan,171
U120583,UK,84
U120584,Australia,20
U120585,Japan,92
U120586,Australia,45
U120587,Canada,168
U120588,India,50
U120589,Spain,273
U120590,Brazil,154
U120591,UK,219
U120592,France,209
U120593,UK,129
U120594,Canada,211
U120595,India,244
U120596,Germany,131
U120597,Spain,77
U120598,Brazil,189
U120599,India,206
U120600,Germany,162
U120601,France,162
U120602,France,126
U120603,India,133
U120604,India,81
U120605,India,186
U120606,UK,283
U120607,India,158
U120608,Japan,167
U120609,Spain,182
U120610,Germany,224
U120611,Japan,31
U120612,Australia,210
U120613,Germany,86
U120614,Brazil,177
U120615,India,188
U120616,Spain,253
U120617,Spain,118
U120618,Brazil,161
U120619,Germany,56
U120620,France,265
U120621,Japan,188
U120622,Australia,246
U120623,India,276
U120624,Spain,77
U120625,France,48
U120626,USA,186
U120627,Australia,131
U120628,USA,257
U120629,India,92
U120630,Canada,189
U120631,Spain,148
U120632,India,139
U120633,Germany,168
U120634,Brazil,94
U120635,Brazil,179
U120636,Spain,218
U120637,Germany,57
U120638,UK,226
U120639,Germany,43
U120640,Canada,254
U120641,France,299
U120642,USA,157
U120643,USA,25
U120644,Australia,208
U120645,France,92
U120646,Japan,84
U120647,Spain,277
U120648,USA,211
U120649,Brazil,169
U120650,USA,225
U120651,Brazil,233
U120652,Brazil,239
U120653,Australia,39
U120654,Germany,108
U120655,Australia,210
U120656,Spain,118
U120657,Germany,29
U120658,Japan,166
U120659,Australia,297
U120660,Brazil,175
U120661,Brazil,83
U120662,UK,121
U120663,France,61
U120664,France,22
U120665,Germany,58
U120666,India,282
U120667,Spain,279
U120668,Brazil,164
U120669,Germany,203
U120670,India,105
U120671,Canada,71
U120672,USA,278
U120673,Australia,193
U120674,Germany,258
U120675,Australia,138
U120676,USA,40
U120677,Australia,149
U120678,Germany,190
U120679,Brazil,236
U120680,UK,171
U120681,UK,174
U120682,Japan,155
U120683,Brazil,165
U120684,France,180
U120685,Canada,54
U120686,Germany,67
U120687,Australia,74
U120688,USA,173
U120689,India,102
U120690,UK,275
U120691,Germany,73
U120692,Australia,202
U120693,Germany,100
U120694,Germany,299
U120695,France,228
U120696,Japan,143
U120697,Japan,47
U120698,Japan,80
U120699,Germany,164
U120700,France,184
U120701,Brazil,16
U120702,UK,144
U120703,USA,175
U120704,India,53
U120705,Canada,112
U120706,Japan,256
U120707,USA,23
U120708,France,111
U120709,Canada,146
U120710,France,145
U120711,India,232
U120712,India,290
U120713,Brazil,146
U120714,Germany,211
U120715,France,182
U120716,Canada,113
U120717,USA,102
U120718,Australia,177
U120719,USA,88
U120720,Australia,142
U120721,USA,97
U120722,Spain,27
U120723,Spain,189
U120724,Canada,10
U120725,France,46
U120726,USA,109
U120727,Japan,276
U120728,Brazil,110
U120729,USA,19
U120730,Spain,239
U120731,India,204
U120732,Germany,248
U120733,UK,241
U120734,USA,115
U120735,Germany,109
U120736,Australia,273
U120737,USA,123
U120738,France,14
U120739,USA,84
U120740,Australia,18
U120741,Germany,121
U120742,UK,94
U120743,Australia,41
U120744,Spain,135
U120745,Australia,44
U120746,UK,298
U120747,Brazil,240
U120748,USA,234
U120749,UK,124
U120750,Brazil,284
U120751,UK,181
U120752,Brazil,44
U120753,UK,53
U120754,UK,257
U120755,India,285
U120756,Germany,42
U120757,USA,118
U120758,Canada,66
U120759,Canada,98
U120760,Spain,288
U120761,UK,251
U120762,Germany,191
U120763,Canada,287
U120764,Australia,127
U120765,Australia,45
U120766,Spain,191
U120767,USA,114
U120768,Australia,218
U120769,Japan,34
U120770,Canada,61
U120771,Australia,193
U120772,Japan,261
U120773,India,55
U120774,Japan,61
U120775,France,135
U120776,Japan,286
U120777,Australia,281
U120778,Canada,132
U120779,Brazil,80
U120780,UK,53
U120781,USA,45
U120782,Canada,263
U120783,Canada,25
U120784,Germany,23
U120785,Canada,135
U120786,Japan,30
U120787,Germany,257
U120788,Germany,162
U120789,Australia,185
U120790,Brazil,176
U120791,India,288
U120792,USA,276
U120793,USA,35
U120794,USA,255
U120795,Spain,193
U120796,France,111
U120797,Germany,264
U120798,Japan,108
U120799,France,170
U120800,Spain,154
U120801,Spain,208
U120802,Germany,189
U120803,Brazil,170
U120804,Germany,161
U120805,USA,227
U120806,Japan,232
U120807,Canada,241
U120808,Germany,120
U120809,Canada,294
U120810,France,155
U120811,Japan,151
U120812,USA,64
U120813,Canada,91
U120814,Spain,11
U120815,UK,196
U120816,UK,215
U120817,Australia,192
U120818,Australia,18
U120819,Brazil,266
U120820,Spain,237
U120821,Germany,57
U120822,India,208
U120823,Germany,10
U120824,Canada,229
U120825,Australia,69
U120826,France,59
U120827,USA,132
U120828,Germany,286
U120829,Australia,235
U120830,USA,285
U120831,USA,184
U120832,UK,121
U120833,USA,237
U120834,France,281
U120835,Germany,76
U120836,Germany,114
U120837,UK,178
U120838,India,166
U120839,USA,245
U120840,India,185
U120841,Spain,248
U120842,Japan,263
U120843,Spain,231
U120844,Germany,80
U120845,Australia,138
U120846,UK,110
U120847,Germany,127
U120848,Brazil,68
U120849,India,217
U120850,UK,202
U120851,UK,278
U120852,Japan,170
U120853,USA,103
U120854,Japan,202
U120855,USA,30
U120856,Spain,288
U120857,Brazil,271
U120858,Canada,143
U120859,Spain,215
U120860,Australia,106
U120861,USA,240
U120862,USA,18
U120863,France,241
U120864,Germany,28
U120865,Germany,243
U120866,India,218
U120867,India,143
U120868,Canada,72
U120869,India,265
U120870,Canada,241
U120871,Germany,130
U120872,Canada,160
U120873,France,38
U120874,UK,208
U120875,India,20
U120876,USA,107
U120877,Germany,117
U120878,Canada,258
U120879,Japan,137
U120880,Spain,224
U120881,USA,223
U120882,Japan,206
U120883,Australia,102
U120884,Spain,27
U120885,Canada,126
U120886,India,201
U120887,UK,74
U120888,Spain,105
U120889,Japan,58
U120890,Spain,161
U120891,India,52
U120892,Australia,11
U120893,Spain,160
U120894,USA,15
U120895,Canada,183
U120896,UK,117
U120897,Spain,163
U120898,India,75
U120899,UK,156
U120900,UK,243
U120901,Japan,85
U120902,UK,213
U120903,Japan,124
U120904,Canada,45
U120905,USA,216
U120906,Australia,228
U120907,Spain,221
U120908,Germany,202
U120909,India,255
U120910,Japan,96
U120911,Brazil,284
U120912,France,138
U120913,India,88
U120914,France,44
U120915,Brazil,124
U120916,Germany,97
U120917,Germany,255
U120918,Canada,83
U120919,Spain,103
U120920,USA,121
U120921,Spain,88
U120922,Brazil,39
U120923,UK,177
U120924,Germany,290
U120925,Australia,280
U120926,India,141
U120927,Canada,273
U120928,Japan,294
U120929,India,243
U120930,Australia,227
U120931,Japan,165
U120932,UK,256
U120933,Germany,200
U120934,Canada,68
U120935,Spain,68
U120936,Spain,45
U120937,Australia,226
U120938,Australia,46
U120939,Germany,165
U120940,Germany,68
U120941,USA,62
U120942,Germany,270
U120943,USA,29
U120944,Canada,117
U120945,Brazil,292
U120946,India,40
U120947,USA,73
U120948,India,81
U120949,Brazil,247
U120950,UK,244
U120951,Germany,47
U120952,USA,12
U120953,Spain,169
U120954,Spain,200
U120955,Spain,146
U120956,Australia,70
U120957,Canada,24
U120958,Spain,40
U120959,India,85
U120960,Australia,216
U120961,Spain,36
U120962,Germany,245
U120963,India,69
U120964,Japan,11
U120965,France,268
U120966,Australia,121
U120967,India,38
U120968,Germany,160
U120969,UK,295
U120970,Australia,215
U120971,USA,109
U120972,Japan,290
U120973,France,105
U120974,USA,195
U120975,UK,278
U120976,Australia,188
U120977,Australia,39
U120978,UK,54
U120979,Spain,126
U120980,Australia,57
U120981,France,119
U120982,Brazil,181
U120983,India,25
U120984,USA,224
U120985,USA,136
U120986,UK,203
U120987,Brazil,153
U120988,Japan,134
U120989,India,280
U120990,France,100
U120991,Australia,160
U120992,Japan,48
U120993,Spain,238
U120994,UK,157
U120995,Germany,158
U120996,Germany,187
U120997,Australia,238
U120998,USA,206
U120999,UK,251
U121000,France,60
U121001,France,291
U121002,Canada,95
U121003,Germany,65
U121004,Spain,40
U121005,UK,142
U121006,Canada,57
U121007,Spain,83
U121008,Spain,140
U121009,USA,194
U121010,France,57
U121011,Germany,205
U121012,Germany,207
U121013,Canada,116
U121014,Japan,203
U121015,Japan,167
U121016,Germany,253
U121017,Brazil,130
U121018,UK,17
U121019,USA,277
U121020,USA,101
U121021,UK,191
U121022,UK,118
U121023,Germany,68
U121024,Australia,61
U121025,France,101
U121026,Australia,188
U121027,Brazil,293
U121028,USA,265
U121029,Spain,142
U121030,Australia,68
U121031,USA,84
U121032,Germany,108
U121033,UK,59
U121034,Brazil,56
U121035,Germany,198
U121036,India,283
U121037,USA,185
U121038,Spain,167
U121039,France,258
U121040,France,284
U121041,Australia,162
U121042,Japan,233
U121043,India,94
U121044,Germany,106
U121045,Germany,197
U121046,Spain,78
U121047,Australia,233
U121048,Japan,280
U121049,Germany,34
U121050,Germany,220
U121051,UK,216
U121052,France,146
U121053,Brazil,218
U121054,UK,78
U121055,India,275
U121056,India,34
U121057,Japan,97
U121058,France,21
U121059,India,105
U121060,Germany,35
U121061,Brazil,296
U121062,USA,81
U121063,Australia,142
U121064,France,130
U121065,USA,241
U121066,Australia,168
U121067,Germany,113
U121068,Brazil,256
U121069,Spain,292
U121070,Canada,206
U121071,India,168
U121072,Australia,246
U121073,Canada,28
U121074,Australia,47
U121075,Japan,253
U121076,Canada,209
U121077,Australia,125
U121078,Canada,170
U121079,Australia,174
U121080,USA,273
U121081,India,92
U121082,Spain,81
U121083,UK,293
U121084,India,253
U121085,Spain,292
U121086,Australia,208
U121087,Spain,57
U121088,Japan,165
U121089,Japan,190
U121090,USA,167
U121091,Japan,176
U121092,Australia,266
U121093,Australia,298
U121094,UK,30
U121095,Australia,266
U121096,India,220
U121097,India,236
U121098,Canada,223
U121099,Brazil,42
U121100,Canada,253
U121101,India,282
U121102,Germany,132
U121103,Australia,128
U121104,Brazil,274
U121105,Brazil,161
U121106,Japan,168
U121107,Germany,66
U121108,Canada,40
U121109,Spain,210
U121110,Japan,213
U121111,USA,41
U121112,France,188
U121113,UK,234
U121114,France,160
U121115,Brazil,181
U121116,USA,37
U121117,France,99
U121118,Australia,282
U121119,Germany,76
U121120,Germany,36
U121121,Brazil,63
U121122,Australia,176
U121123,Brazil,159
U121124,UK,96
U121125,France,165
U121126,Japan,129
U121127,India,60
U121128,Japan,47
U121129,UK,180
U121130,UK,32
U121131,Spain,31
U121132,India,46
U121133,UK,50
U121134,Brazil,23
U121135,UK,259
U121136,USA,223
U121137,Canada,106
U121138,Brazil,198
U121139,France,56
U121140,Spain,35
U121141,UK,195
U121142,USA,56
U121143,Australia,169
U121144,India,245
U121145,Germany,96
U121146,UK,33
U121147,Canada,293
U121148,UK,23
U121149,UK,53
U121150,UK,124
U121151,Spain,64
U121152,Australia,74
U121153,USA,266
U121154,India,121
U121155,India,299
U121156,Japan,152
U121157,Brazil,169
U121158,Spain,134
U121159,Brazil,120
U121160,Australia,256
U121161,India,227
U121162,Spain,48
U121163,USA,253
U121164,France,162
U121165,UK,180
U121166,India,242
U121167,UK,225
U121168,Canada,79
U121169,Germany,247
U121170,Spain,91
U121171,Spain,34
U121172,Canada,193
U121173,Australia,160
U121174,France,137
U121175,Brazil,261
U121176,Canada,36
U121177,Brazil,170
U121178,Germany,170
U121179,India,64
U121180,Japan,116
U121181,India,50
U121182,India,237
U121183,UK,179
U121184,Canada,16
U121185,Brazil,129
U121186,Germany,188
U121187,Brazil,88
U121188,USA,36
U121189,Canada,155
U121190,India,11
U121191,France,189
U121192,India,151
U121193,Canada,232
U121194,Germany,265
U121195,Australia,28
U121196,Germany,138
U121197,India,14
U121198,Spain,234
U121199,Australia,275
U121200,Australia,64
U121201,Spain,60
U121202,USA,65
U121203,Japan,15
U121204,Australia,101
U121205,USA,94
U121206,Japan,273
U121207,Japan,201
U121208,Australia,108
U121209,Spain,22
U121210,Brazil,128
U121211,France,223
U121212,Germany,123
U121213,France,142
U121214,USA,172
U121215,USA,40
U121216,Japan,94
U121217,France,230
U121218,UK,95
U121219,Japan,93
U121220,UK,94
U121221,Japan,175
U121222,Germany,149
U121223,USA,183
U121224,Germany,100
U121225,Spain,295
U121226,India,213
U121227,India,45
U121228,USA,298
U121229,Spain,64
U121230,Canada,75
U121231,Canada,265
U121232,Germany,98
U121233,Canada,84
U121234,India,106
U121235,Germany,179
U121236,Australia,93
U121237,France,160
U121238,Germany,40
U121239,Brazil,253
U121240,USA,19
U121241,France,88
U121242,India,186
U121243,Germany,42
U121244,Spain,194
U121245,Canada,30
U121246,Brazil,238
U121247,Japan,12
U121248,Japan,18
U121249,Spain,259
U121250,USA,195
U121251,Brazil,110
U121252,Brazil,160
U121253,Germany,187
U121254,Australia,279
U121255,Spain,141
U121256,Canada,103
U121257,USA,183
U121258,Canada,128
U121259,India,174
U121260,UK,284
U121261,Canada,221
U121262,Brazil,86
U121263,Japan,173
U121264,Canada,236
U121265,India,255
U121266,Spain,148
U121267,Spain,201
U121268,Canada,199
U121269,Australia,184
U121270,India,197
U121271,Australia,211
U121272,Germany,162
U121273,India,24
U121274,Australia,16
U121275,India,197
U121276,Canada,272
U121277,India,35
U121278,France,89
U121279,UK,152
U121280,Brazil,87
U121281,France,18
U121282,USA,153
U121283,Japan,129
U121284,Brazil,252
U121285,USA,131
U121286,Canada,280
U121287,Canada,204
U121288,France,181
U121289,UK,190
U121290,India,24
U121291,UK,201
U121292,Canada,62
U121293,Australia,279
U121294,Australia,91
U121295,USA,52
U121296,Japan,140
U121297,Canada,216
U121298,Canada,21
U121299,Canada,223
U121300,Brazil,77
U121301,India,274
U121302,Brazil,286
U121303,Spain,115
U121304,India,108
U121305,UK,205
U121306,Germany,133
U121307,USA,238
U121308,Australia,183
U121309,France,146
U121310,Canada,250
U121311,UK,233
U121312,Brazil,287
U121313,France,11
U121314,Japan,125
U121315,India,14
U121316,France,244
U121317,Spain,121
U121318,USA,190
U121319,Canada,291
U121320,Canada,35
U121321,Japan,262
U121322,Japan,97
U121323,Australia,216
U121324,Australia,259
U121325,Germany,36
U121326,UK,125
U121327,Spain,205
U121328,Germany,185
U121329,Spain,14
U121330,Brazil,158
U121331,Australia,180
U121332,Australia,289
U121333,India,24
U121334,Brazil,108
U121335,Canada,225
U121336,Canada,225
U121337,Japan,30
U121338,Brazil,52
U121339,Germany,135
U121340,Germany,176
U121341,Brazil,244
U121342,Japan,109
U121343,France,66
U121344,Spain,49
U121345,Brazil,169
U121346,Canada,20
U121347,Japan,87
U121348,Australia,156
U121349,Japan,66
U121350,Germany,186
U121351,USA,25
U121352,Australia,60
U121353,Australia,79
U121354,Brazil,114
U121355,Brazil,27
U121356,Germany,66
U121357,Australia,79
U121358,UK,103
U121359,Germany,289
U121360,Spain,41
U121361,Spain,40
U121362,Japan,31
U121363,Australia,87
U121364,Japan,296
U121365,Australia,56
U121366,France,84
U121367,Brazil,290
U121368,France,116
U121369,India,131
U121370,USA,12
U121371,USA,83
U121372,Brazil,150
U121373,Australia,144
U121374,USA,45
U121375,USA,265
U121376,Brazil,39
U121377,Germany,180
U121378,Japan,251
U121379,Japan,260
U121380,Brazil,91
U121381,Brazil,253
U121382,India,156
U121383,India,283
U121384,Spain,150
U121385,USA,294
U121386,Brazil,114
U121387,Germany,17
U121388,USA,138
U121389,Brazil,108
U121390,Brazil,105
U121391,Spain,163
U121392,UK,171
U121393,UK,251
U121394,Canada,126
U121395,Brazil,235
U121396,Brazil,281
U121397,Australia,54
U121398,Japan,32
U121399,Germany,117
U121400,Spain,228
U121401,Australia,94
U121402,USA,269
U121403,India,207
U121404,Australia,14
U121405,Australia,105
U121406,Japan,40
U121407,Brazil,93
U121408,Australia,16
U121409,India,40
U121410,Australia,269
U121411,UK,94
U121412,Spain,296
U121413,Canada,34
U121414,Brazil,251
U121415,Brazil,53
U121416,France,241
U121417,USA,156
U121418,Japan,293
U121419,UK,136
U121420,Spain,66
U121421,Canada,278
U121422,India,45
U121423,Germany,181
U121424,France,54
U121425,France,122
U121426,USA,91
U121427,Canada,27
U121428,Spain,210
U121429,Canada,98
U121430,UK,239
U121431,Brazil,125
U121432,Canada,137
U121433,Brazil,225
U121434,UK,104
U121435,Canada,191
U121436,UK,28
U121437,Canada,265
U121438,Spain,137
U121439,Canada,43
U121440,Canada,197
U121441,UK,67
U121442,France,206
U121443,Germany,219
U121444,France,68
U121445,Brazil,154
U121446,Canada,26
U121447,Japan,120
U121448,USA,252
U121449,Australia,193
U121450,India,38
U121451,UK,188
U121452,India,150
U121453,Spain,230
U121454,France,246
U121455,Germany,222
U121456,Brazil,44
U121457,Japan,44
U121458,Brazil,196
U121459,Japan,225
U121460,Germany,222
U121461,UK,133
U121462,UK,160
U121463,Canada,179
U121464,India,130
U121465,UK,135
U121466,Japan,137
U121467,Japan,132
U121468,Australia,32
U121469,India,165
U121470,Japan,154
U121471,Germany,29
U121472,Australia,217
U121473,France,136
U121474,India,129
U121475,USA,152
U121476,Canada,51
U121477,Canada,165
U121478,Brazil,147
