user_id,subscription_type,monthly_fee,account_age_months
U125856,Basic,15.99,7
U125857,Basic,12.99,13
U125858,Standard,15.99,44
U125859,Standard,12.99,27
U125860,Standard,7.99,3
U125861,Basic,15.99,46
U125862,Basic,12.99,5
U125863,Standard,7.99,8
U125864,Premium,7.99,54
U125865,Basic,12.99,56
U125866,Standard,12.99,28
U125867,Basic,15.99,49
U125868,Standard,7.99,11
U125869,Standard,12.99,56
U125870,Premium,7.99,3
U125871,Standard,15.99,24
U125872,Basic,7.99,9
U125873,Standard,12.99,15
U125874,Basic,15.99,29
U125875,Basic,12.99,51
U125876,Standard,15.99,20
U125877,Standard,15.99,52
U125878,Basic,12.99,59
U125879,Basic,12.99,34
U125880,Basic,7.99,57
U125881,Standard,15.99,12
U125882,Premium,7.99,41
U125883,Basic,12.99,59
U125884,Standard,12.99,27
U125885,Standard,7.99,42
U125886,Premium,15.99,55
U125887,Standard,15.99,46
U125888,Standard,12.99,59
U125889,Basic,15.99,55
U125890,Basic,12.99,58
U125891,Standard,12.99,24
U125892,Basic,7.99,51
U125893,Standard,12.99,50
U125894,Standard,12.99,14
U125895,Standard,7.99,36
U125896,Standard,7.99,1
U125897,Basic,12.99,7
U125898,Premium,12.99,8
U125899,Standard,7.99,29
U125900,Premium,7.99,22
U125901,Standard,15.99,45
U125902,Basic,12.99,12
U125903,Basic,7.99,27
U125904,Basic,7.99,29
U125905,Standard,15.99,58
U125906,Standard,7.99,49
U125907,Premium,15.99,7
U125908,Premium,15.99,26
U125909,Standard,12.99,30
U125910,Premium,12.99,18
U125911,Standard,15.99,51
U125912,Basic,12.99,11
U125913,Standard,12.99,53
U125914,Standard,12.99,38
U125915,Standard,15.99,10
U125916,Standard,7.99,58
U125917,Premium,12.99,27
U125918,Basic,12.99,32
U125919,Standard,15.99,22
U125920,Basic,12.99,13
U125921,Standard,15.99,55
U125922,Premium,15.99,38
U125923,Standard,15.99,45
U125924,Standard,7.99,56
U125925,Standard,7.99,41
U125926,Standard,15.99,14
U125927,Premium,7.99,12
U125928,Premium,12.99,55
U125929,Basic,15.99,27
U125930,Standard,12.99,23
U125931,Basic,7.99,51
U125932,Standard,15.99,2
U125933,Standard,12.99,39
U125934,Basic,15.99,16
U125935,Premium,12.99,58
U125936,Standard,15.99,23
U125937,Basic,7.99,27
U125938,Standard,15.99,52
U125939,Basic,15.99,7
U125940,Premium,15.99,16
U125941,Standard,15.99,39
U125942,Premium,12.99,11
U125943,Standard,7.99,14
U125944,Premium,15.99,7
U125945,Standard,12.99,25
U125946,Standard,12.99,11
U125947,Premium,15.99,45
U125948,Premium,12.99,33
U125949,Standard,7.99,32
U125950,Basic,7.99,41
U125951,Standard,15.99,52
U125952,Premium,7.99,20
U125953,Premium,12.99,4
U125954,Premium,7.99,37
U125955,Premium,15.99,33
U125956,Standard,7.99,52
U125957,Premium,15.99,44
U125958,Standard,12.99,22
U125959,Premium,15.99,36
U125960,Premium,15.99,53
U125961,Standard,12.99,1
U125962,Standard,12.99,42
U125963,Standard,12.99,57
U125964,Premium,12.99,7
U125965,Premium,15.99,8
U125966,Basic,7.99,8
U125967,Standard,15.99,26
U125968,Premium,15.99,24
U125969,Standard,12.99,27
U125970,Standard,7.99,20
U125971,Standard,15.99,40
U125972,Basic,12.99,57
U125973,Basic,7.99,3
U125974,Basic,7.99,7
U125975,Basic,12.99,11
U125976,Premium,15.99,31
U125977,Basic,7.99,39
U125978,Premium,12.99,38
U125979,Premium,12.99,18
U125980,Standard,12.99,19
U125981,Standard,7.99,23
U125982,Basic,15.99,43
U125983,Standard,15.99,26
U125984,Standard,15.99,8
U125985,Premium,15.99,59
U125986,Standard,7.99,15
U125987,Premium,7.99,28
U125988,Basic,7.99,46
U125989,Basic,15.99,59
U125990,Basic,12.99,13
U125991,Basic,7.99,55
U125992,Standard,12.99,40
U125993,Standard,15.99,3
U125994,Premium,15.99,23
U125995,Basic,15.99,12
U125996,Premium,12.99,22
U125997,Standard,12.99,35
U125998,Premium,12.99,3
U125999,Premium,15.99,52
U126000,Standard,15.99,43
U126001,Premium,7.99,33
U126002,Basic,7.99,54
U126003,Basic,12.99,48
U126004,Premium,7.99,27
U126005,Standard,7.99,26
U126006,Standard,12.99,4
U126007,Standard,7.99,10
U126008,Premium,15.99,58
U126009,Standard,15.99,44
U126010,Standard,12.99,50
U126011,Standard,7.99,57
U126012,Standard,7.99,30
U126013,Standard,12.99,53
U126014,Standard,12.99,52
U126015,Premium,15.99,30
U126016,Standard,7.99,43
U126017,Standard,7.99,52
U126018,Basic,12.99,28
U126019,Standard,7.99,48
U126020,Premium,15.99,52
U126021,Standard,12.99,15
U126022,Standard,12.99,37
U126023,Standard,15.99,19
U126024,Standard,15.99,23
U126025,Standard,15.99,54
U126026,Standard,7.99,17
U126027,Premium,12.99,4
U126028,Standard,15.99,53
U126029,Standard,15.99,19
U126030,Premium,7.99,1
U126031,Basic,7.99,36
U126032,Standard,12.99,43
U126033,Premium,12.99,47
U126034,Premium,7.99,59
U126035,Standard,7.99,54
U126036,Basic,7.99,43
U126037,Standard,15.99,21
U126038,Standard,12.99,7
U126039,Premium,15.99,26
U126040,Basic,15.99,20
U126041,Basic,15.99,2
U126042,Standard,7.99,25
U126043,Basic,7.99,46
U126044,Premium,12.99,6
U126045,Basic,12.99,30
U126046,Basic,12.99,37
U126047,Standard,15.99,33
U126048,Standard,7.99,37
U126049,Standard,15.99,28
U126050,Basic,15.99,30
U126051,Basic,12.99,56
U126052,Standard,15.99,45
U126053,Premium,12.99,10
U126054,Basic,7.99,15
U126055,Standard,7.99,19
U126056,Standard,15.99,53
U126057,Standard,7.99,12
U126058,Standard,7.99,35
U126059,Standard,15.99,31
U126060,Basic,7.99,12
U126061,Basic,12.99,58
U126062,Basic,7.99,40
U126063,Premium,12.99,12
U126064,Premium,12.99,22
U126065,Standard,15.99,26
U126066,Standard,7.99,46
U126067,Premium,12.99,7
U126068,Basic,12.99,43
U126069,Premium,12.99,3
U126070,Premium,7.99,51
U126071,Basic,15.99,36
U126072,Premium,7.99,59
U126073,Standard,7.99,41
U126074,Standard,12.99,44
U126075,Standard,15.99,32
U126076,Premium,12.99,47
U126077,Standard,15.99,7
U126078,Standard,12.99,52
U126079,Basic,15.99,47
U126080,Standard,15.99,42
U126081,Basic,7.99,16
U126082,Premium,12.99,51
U126083,Standard,15.99,56
U126084,Standard,15.99,58
U126085,Standard,15.99,36
U126086,Standard,12.99,43
U126087,Premium,15.99,23
U126088,Basic,15.99,51
U126089,Premium,7.99,13
U126090,Premium,12.99,45
U126091,Standard,15.99,8
U126092,Basic,7.99,50
U126093,Standard,15.99,36
U126094,Standard,7.99,22
U126095,Basic,7.99,31
U126096,Basic,12.99,38
U126097,Premium,12.99,47
U126098,Basic,15.99,52
U126099,Standard,7.99,14
U126100,Standard,7.99,5
U126101,Premium,15.99,31
U126102,Basic,7.99,54
U126103,Basic,7.99,9
U126104,Premium,12.99,8
U126105,Basic,15.99,12
U126106,Standard,12.99,59
U126107,Standard,12.99,5
U126108,Basic,15.99,55
U126109,Standard,7.99,32
U126110,Basic,12.99,34
U126111,Standard,15.99,26
U126112,Premium,12.99,12
U126113,Basic,7.99,33
U126114,Standard,7.99,9
U126115,Basic,12.99,58
U126116,Premium,15.99,1
U126117,Premium,12.99,15
U126118,Premium,7.99,34
U126119,Standard,15.99,35
U126120,Basic,12.99,27
U126121,Premium,12.99,8
U126122,Premium,12.99,6
U126123,Standard,7.99,22
U126124,Standard,15.99,55
U126125,Premium,7.99,41
U126126,Premium,15.99,44
U126127,Basic,15.99,52
U126128,Standard,12.99,40
U126129,Standard,15.99,36
U126130,Basic,12.99,47
U126131,Premium,15.99,13
U126132,Premium,12.99,11
U126133,Standard,15.99,13
U126134,Premium,7.99,45
U126135,Standard,15.99,52
U126136,Standard,7.99,7
U126137,Basic,7.99,45
U126138,Standard,12.99,31
U126139,Standard,15.99,4
U126140,Basic,15.99,48
U126141,Premium,7.99,55
U126142,Basic,7.99,36
U126143,Basic,15.99,7
U126144,Standard,12.99,38
U126145,Standard,7.99,55
U126146,Standard,12.99,33
U126147,Standard,15.99,11
U126148,Premium,15.99,28
U126149,Standard,12.99,16
U126150,Premium,15.99,45
U126151,Standard,12.99,24
U126152,Premium,15.99,49
U126153,Standard,15.99,52
U126154,Premium,15.99,25
U126155,Basic,12.99,26
U126156,Premium,15.99,22
U126157,Premium,7.99,16
U126158,Standard,12.99,44
U126159,Basic,15.99,19
U126160,Standard,15.99,49
U126161,Standard,7.99,54
U126162,Premium,7.99,11
U126163,Basic,12.99,46
U126164,Basic,12.99,1
U126165,Standard,15.99,31
U126166,Basic,12.99,35
U126167,Standard,15.99,14
U126168,Standard,7.99,45
U126169,Premium,15.99,56
U126170,Standard,15.99,53
U126171,Premium,15.99,52
U126172,Standard,15.99,10
U126173,Standard,15.99,3
U126174,Standard,15.99,28
U126175,Premium,15.99,10
U126176,Premium,7.99,42
U126177,Premium,7.99,26
U126178,Standard,12.99,22
U126179,Basic,12.99,31
U126180,Basic,7.99,32
U126181,Standard,7.99,36
U126182,Standard,12.99,7
U126183,Standard,12.99,8
U126184,Premium,7.99,47
U126185,Standard,12.99,29
U126186,Premium,15.99,8
U126187,Standard,7.99,6
U126188,Standard,12.99,53
U126189,Standard,7.99,55
U126190,Basic,15.99,25
U126191,Standard,15.99,42
U126192,Standard,7.99,56
U126193,Standard,15.99,37
U126194,Basic,12.99,28
U126195,Standard,15.99,32
U126196,Standard,15.99,35
U126197,Standard,15.99,13
U126198,Standard,15.99,11
U126199,Standard,15.99,7
U126200,Standard,7.99,48
U126201,Premium,7.99,47
U126202,Basic,12.99,55
U126203,Premium,12.99,56
U126204,Basic,12.99,10
U126205,Premium,12.99,27
U126206,Premium,15.99,6
U126207,Standard,15.99,59
U126208,Basic,15.99,7
U126209,Basic,15.99,44
U126210,Basic,7.99,18
U126211,Basic,15.99,13
U126212,Standard,7.99,13
U126213,Basic,12.99,14
U126214,Basic,7.99,58
U126215,Premium,12.99,16
U126216,Basic,12.99,18
U126217,Standard,15.99,48
U126218,Basic,7.99,44
U126219,Basic,12.99,30
U126220,Standard,15.99,13
U126221,Premium,12.99,38
U126222,Standard,12.99,49
U126223,Basic,12.99,23
U126224,Standard,15.99,54
U126225,Standard,7.99,19
U126226,Standard,15.99,8
U126227,Basic,12.99,17
U126228,Standard,15.99,36
U126229,Premium,15.99,8
U126230,Premium,7.99,57
U126231,Standard,7.99,34
U126232,Standard,7.99,30
U126233,Basic,7.99,6
U126234,Premium,7.99,40
U126235,Basic,12.99,43
U126236,Basic,7.99,46
U126237,Basic,12.99,3
U126238,Standard,15.99,24
U126239,Standard,12.99,28
U126240,Premium,15.99,24
U126241,Basic,7.99,12
U126242,Basic,7.99,35
U126243,Basic,12.99,36
U126244,Premium,12.99,19
U126245,Standard,7.99,48
U126246,Basic,12.99,51
U126247,Standard,12.99,37
U126248,Premium,7.99,39
U126249,Basic,12.99,18
U126250,Basic,7.99,3
U126251,Premium,15.99,9
U126252,Standard,7.99,46
U126253,Standard,15.99,51
U126254,Basic,12.99,38
U126255,Standard,7.99,22
U126256,Basic,12.99,21
U126257,Standard,12.99,15
U126258,Basic,12.99,54
U126259,Standard,15.99,48
U126260,Standard,15.99,11
U126261,Basic,12.99,27
U126262,Basic,15.99,34
U126263,Premium,7.99,30
U126264,Standard,12.99,55
U126265,Basic,15.99,36
U126266,Standard,15.99,53
U126267,Standard,15.99,6
U126268,Basic,12.99,12
U126269,Basic,15.99,14
U126270,Basic,15.99,36
U126271,Standard,7.99,57
U126272,Basic,7.99,22
U126273,Standard,12.99,15
U126274,Standard,12.99,32
U126275,Basic,15.99,43
U126276,Standard,15.99,30
U126277,Premium,12.99,52
U126278,Basic,12.99,23
U126279,Standard,15.99,16
U126280,Basic,15.99,39
U126281,Premium,7.99,12
U126282,Standard,15.99,20
U126283,Premium,7.99,46
U126284,Standard,15.99,33
U126285,Basic,15.99,14
U126286,Standard,15.99,31
U126287,Premium,12.99,37
U126288,Premium,7.99,52
U126289,Premium,7.99,50
U126290,Standard,7.99,30
U126291,Standard,12.99,57
U126292,Standard,12.99,26
U126293,Basic,7.99,37
U126294,Standard,15.99,18
U126295,Basic,7.99,35
U126296,Standard,7.99,48
U126297,Standard,15.99,10
U126298,Standard,12.99,50
U126299,Basic,7.99,18
U126300,Basic,7.99,1
U126301,Premium,15.99,45
U126302,Premium,12.99,3
U126303,Basic,15.99,45
U126304,Basic,15.99,34
U126305,Standard,12.99,42
U126306,Standard,15.99,6
U126307,Premium,15.99,26
U126308,Premium,7.99,22
U126309,Basic,12.99,20
U126310,Standard,12.99,29
U126311,Basic,15.99,40
U126312,Basic,7.99,27
U126313,Basic,7.99,23
U126314,Premium,7.99,2
U126315,Premium,15.99,11
U126316,Basic,15.99,17
U126317,Basic,15.99,44
U126318,Standard,15.99,37
U126319,Basic,12.99,53
U126320,Standard,12.99,38
U126321,Basic,12.99,19
U126322,Standard,7.99,32
U126323,Standard,15.99,18
U126324,Basic,12.99,36
U126325,Premium,7.99,11
U126326,Premium,7.99,24
U126327,Basic,12.99,14
U126328,Standard,15.99,49
U126329,Standard,12.99,11
U126330,Premium,12.99,39
U126331,Basic,15.99,30
U126332,Basic,7.99,2
U126333,Standard,7.99,35
U126334,Standard,7.99,29
U126335,Basic,12.99,18
U126336,Standard,12.99,35
U126337,Premium,7.99,27
U126338,Premium,15.99,51
U126339,Premium,7.99,5
U126340,Basic,12.99,5
U126341,Premium,7.99,51
U126342,Standard,15.99,23
U126343,Premium,7.99,22
U126344,Premium,15.99,28
U126345,Premium,15.99,25
U126346,Basic,7.99,4
U126347,Basic,12.99,46
U126348,Premium,15.99,33
U126349,Basic,12.99,27
U126350,Basic,12.99,58
U126351,Premium,7.99,23
U126352,Standard,7.99,38
U126353,Basic,15.99,53
U126354,Basic,7.99,4
U126355,Standard,7.99,37
U126356,Premium,15.99,54
U126357,Basic,7.99,53
U126358,Standard,12.99,29
U126359,Basic,15.99,1
U126360,Standard,15.99,42
U126361,Basic,7.99,3
U126362,Standard,15.99,4
U126363,Standard,7.99,18
U126364,Standard,15.99,46
U126365,Premium,12.99,7
U126366,Standard,7.99,1
U126367,Premium,7.99,29
U126368,Basic,7.99,57
U126369,Standard,7.99,13
U126370,Basic,7.99,55
U126371,Basic,12.99,26
U126372,Standard,12.99,24
U126373,Basic,7.99,28
U126374,Basic,15.99,52
U126375,Basic,12.99,6
U126376,Premium,15.99,9
U126377,Premium,15.99,37
U126378,Basic,7.99,27
U126379,Basic,15.99,59
U126380,Premium,15.99,37
U126381,Basic,7.99,54
U126382,Standard,7.99,31
U126383,Standard,7.99,44
U126384,Premium,7.99,56
U126385,Premium,12.99,52
U126386,Basic,15.99,20
U126387,Premium,7.99,21
U126388,Premium,15.99,29
U126389,Premium,7.99,24
U126390,Basic,7.99,40
U126391,Premium,12.99,4
U126392,Basic,15.99,13
U126393,Premium,15.99,36
U126394,Premium,15.99,48
U126395,Premium,12.99,45
U126396,Premium,12.99,56
U126397,Standard,12.99,10
U126398,Standard,15.99,21
U126399,Standard,7.99,50
U126400,Premium,7.99,45
U126401,Basic,12.99,48
U126402,Basic,7.99,16
U126403,Standard,15.99,54
U126404,Premium,7.99,51
U126405,Standard,12.99,53
U126406,Standard,15.99,47
U126407,Premium,15.99,31
U126408,Standard,7.99,56
U126409,Basic,15.99,59
U126410,Standard,7.99,14
U126411,Basic,15.99,18
U126412,Standard,12.99,15
U126413,Premium,15.99,1
U126414,Premium,12.99,33
U126415,Premium,12.99,49
U126416,Basic,7.99,32
U126417,Standard,15.99,11
U126418,Premium,7.99,59
U126419,Standard,7.99,38
U126420,Premium,15.99,16
U126421,Standard,12.99,55
U126422,Premium,7.99,54
U126423,Basic,7.99,4
U126424,Premium,15.99,50
U126425,Premium,15.99,56
U126426,Standard,12.99,14
U126427,Premium,15.99,41
U126428,Premium,15.99,35
U126429,Premium,12.99,53
U126430,Premium,15.99,46
U126431,Standard,7.99,8
U126432,Premium,7.99,46
U126433,Premium,7.99,48
U126434,Basic,15.99,39
U126435,Standard,12.99,48
U126436,Basic,7.99,53
U126437,Premium,7.99,34
U126438,Premium,12.99,54
U126439,Basic,7.99,59
U126440,Premium,12.99,47
U126441,Premium,7.99,1
U126442,Premium,7.99,12
U126443,Premium,15.99,31
U126444,Standard,15.99,48
U126445,Premium,12.99,30
U126446,Basic,15.99,39
U126447,Standard,7.99,16
U126448,Standard,7.99,41
U126449,Basic,12.99,14
U126450,Standard,12.99,21
U126451,Standard,15.99,24
U126452,Standard,15.99,43
U126453,Premium,12.99,1
U126454,Standard,12.99,36
U126455,Premium,7.99,50
U126456,Basic,12.99,11
U126457,Standard,15.99,25
U126458,Standard,12.99,13
U126459,Basic,12.99,16
U126460,Basic,12.99,29
U126461,Standard,12.99,19
U126462,Basic,12.99,42
U126463,Basic,15.99,15
U126464,Standard,15.99,19
U126465,Basic,15.99,31
U126466,Basic,7.99,12
U126467,Standard,15.99,33
U126468,Standard,15.99,6
U126469,Basic,15.99,38
U126470,Standard,12.99,42
U126471,Standard,12.99,58
U126472,Standard,7.99,51
U126473,Basic,12.99,56
U126474,Standard,12.99,53
U126475,Basic,7.99,23
U126476,Basic,15.99,16
U126477,Standard,7.99,42
U126478,Standard,7.99,57
U126479,Premium,12.99,36
U126480,Premium,15.99,17
U126481,Basic,12.99,18
U126482,Premium,15.99,4
U126483,Standard,15.99,29
U126484,Standard,12.99,59
U126485,Standard,7.99,51
U126486,Premium,7.99,20
U126487,Basic,12.99,3
U126488,Standard,7.99,40
U126489,Basic,7.99,57
U126490,Standard,15.99,14
U126491,Standard,15.99,28
U126492,Premium,12.99,48
U126493,Basic,15.99,44
U126494,Premium,15.99,42
U126495,Premium,12.99,25
U126496,Premium,12.99,2
U126497,Basic,12.99,38
U126498,Premium,12.99,14
U126499,Standard,15.99,6
U126500,Basic,12.99,48
U126501,Premium,7.99,24
U126502,Premium,15.99,36
U126503,Standard,7.99,17
U126504,Basic,12.99,28
U126505,Basic,12.99,46
U126506,Standard,15.99,35
U126507,Premium,15.99,2
U126508,Premium,12.99,39
U126509,Premium,12.99,21
U126510,Basic,12.99,41
U126511,Premium,12.99,52
U126512,Premium,7.99,3
U126513,Standard,12.99,57
U126514,Standard,7.99,7
U126515,Standard,12.99,1
U126516,Premium,15.99,49
U126517,Standard,7.99,46
U126518,Premium,15.99,35
U126519,Premium,7.99,35
U126520,Standard,15.99,49
U126521,Premium,7.99,16
U126522,Premium,12.99,1
U126523,Standard,7.99,2
U126524,Standard,7.99,2
U126525,Standard,15.99,3
U126526,Basic,7.99,59
U126527,Premium,12.99,42
U126528,Premium,12.99,35
U126529,Standard,12.99,32
U126530,Premium,15.99,16
U126531,Basic,15.99,45
U126532,Standard,7.99,57
U126533,Standard,7.99,49
U126534,Basic,15.99,53
U126535,Standard,15.99,58
U126536,Standard,15.99,2
U126537,Premium,12.99,37
U126538,Premium,7.99,53
U126539,Standard,7.99,51
U126540,Premium,12.99,12
U126541,Basic,7.99,2
U126542,Premium,12.99,24
U126543,Basic,15.99,2
U126544,Standard,12.99,2
U126545,Standard,12.99,29
U126546,Premium,7.99,2
U126547,Premium,15.99,15
U126548,Standard,15.99,42
U126549,Standard,12.99,38
U126550,Premium,15.99,51
U126551,Standard,7.99,45
U126552,Premium,12.99,21
U126553,Premium,15.99,19
U126554,Basic,15.99,16
U126555,Premium,7.99,7
U126556,Standard,7.99,29
U126557,Standard,15.99,19
U126558,Standard,7.99,33
U126559,Basic,15.99,24
U126560,Premium,7.99,51
U126561,Standard,7.99,49
U126562,Basic,15.99,19
U126563,Premium,15.99,5
U126564,Basic,7.99,37
U126565,Basic,12.99,25
U126566,Basic,7.99,3
U126567,Basic,15.99,28
U126568,Premium,15.99,26
U126569,Standard,15.99,11
U126570,Standard,12.99,11
U126571,Standard,15.99,7
U126572,Standard,7.99,26
U126573,Premium,12.99,47
U126574,Premium,7.99,4
U126575,Basic,12.99,19
U126576,Standard,12.99,34
U126577,Premium,15.99,10
U126578,Standard,12.99,2
U126579,Premium,12.99,7
U126580,Basic,15.99,44
U126581,Standard,7.99,35
U126582,Basic,7.99,32
U126583,Premium,12.99,15
U126584,Premium,15.99,12
U126585,Premium,7.99,47
U126586,Standard,7.99,44
U126587,Basic,12.99,13
U126588,Premium,15.99,43
U126589,Premium,12.99,8
U126590,Standard,12.99,39
U126591,Standard,15.99,21
U126592,Premium,7.99,27
U126593,Standard,7.99,55
U126594,Premium,15.99,17
U126595,Premium,12.99,11
U126596,Premium,15.99,8
U126597,Basic,7.99,59
U126598,Standard,15.99,32
U126599,Premium,7.99,10
U126600,Basic,12.99,35
U126601,Premium,12.99,55
U126602,Standard,12.99,28
U126603,Standard,7.99,32
U126604,Premium,12.99,4
U126605,Premium,12.99,50
U126606,Standard,15.99,58
U126607,Basic,7.99,27
U126608,Basic,7.99,52
U126609,Standard,12.99,39
U126610,Standard,15.99,43
U126611,Premium,7.99,18
U126612,Premium,15.99,32
U126613,Premium,12.99,5
U126614,Basic,7.99,54
U126615,Premium,7.99,37
U126616,Basic,7.99,28
U126617,Premium,12.99,39
U126618,Standard,15.99,13
U126619,Premium,12.99,22
U126620,Premium,15.99,27
U126621,Standard,15.99,53
U126622,Premium,15.99,9
U126623,Premium,12.99,27
U126624,Standard,12.99,51
U126625,Standard,12.99,17
U126626,Premium,15.99,12
U126627,Basic,12.99,12
U126628,Standard,15.99,35
U126629,Standard,7.99,56
U126630,Basic,7.99,28
U126631,Premium,12.99,30
U126632,Premium,12.99,27
U126633,Basic,7.99,43
U126634,Basic,15.99,32
U126635,Basic,7.99,58
U126636,Standard,12.99,53
U126637,Basic,12.99,38
U126638,Standard,7.99,40
U126639,Standard,15.99,6
U126640,Premium,15.99,31
U126641,Standard,15.99,53
U126642,Premium,7.99,1
U126643,Standard,15.99,43
U126644,Premium,12.99,21
U126645,Premium,15.99,12
U126646,Basic,12.99,12
U126647,Premium,15.99,56
U126648,Standard,7.99,37
U126649,Basic,15.99,46
U126650,Basic,7.99,22
U126651,Standard,12.99,38
U126652,Standard,7.99,51
U126653,Premium,12.99,16
U126654,Basic,15.99,12
U126655,Standard,15.99,39
U126656,Premium,15.99,45
U126657,Premium,12.99,14
U126658,Standard,15.99,9
U126659,Premium,15.99,2
U126660,Standard,7.99,29
U126661,Premium,7.99,35
U126662,Basic,12.99,22
U126663,Basic,7.99,5
U126664,Premium,12.99,5
U126665,Basic,15.99,44
U126666,Basic,12.99,50
U126667,Standard,12.99,55
U126668,Premium,7.99,20
U126669,Basic,15.99,57
U126670,Standard,12.99,33
U126671,Premium,7.99,44
U126672,Premium,12.99,5
U126673,Basic,12.99,7
U126674,Standard,15.99,5
U126675,Standard,7.99,1
U126676,Basic,12.99,19
U126677,Standard,15.99,9
U126678,Standard,7.99,17
U126679,Basic,7.99,39
U126680,Premium,12.99,9
U126681,Standard,15.99,52
U126682,Basic,7.99,16
U126683,Standard,15.99,19
U126684,Premium,15.99,47
U126685,Basic,7.99,14
U126686,Standard,7.99,36
U126687,Basic,15.99,36
U126688,Premium,15.99,44
U126689,Standard,15.99,57
U126690,Premium,12.99,3
U126691,Standard,12.99,26
U126692,Premium,12.99,47
U126693,Standard,15.99,11
U126694,Basic,15.99,43
U126695,Basic,12.99,28
U126696,Basic,15.99,40
U126697,Standard,15.99,43
U126698,Basic,12.99,55
U126699,Basic,7.99,11
U126700,Standard,12.99,12
U126701,Basic,12.99,42
U126702,Premium,12.99,27
U126703,Basic,15.99,12
U126704,Standard,7.99,33
U126705,Premium,12.99,5
U126706,Standard,15.99,21
