user_id,subscription_type,monthly_fee,account_age_months,primary_device
U123003,Premium,15.99,15,Tablet
U123004,Premium,15.99,46,Tablet
U123005,Premium,15.99,58,Tablet
U123006,Standard,12.99,56,Laptop
U123007,Premium,12.99,31,Smart TV
U123008,Standard,15.99,45,Mobile
U123009,Premium,7.99,14,Mobile
U123010,Standard,7.99,30,Mobile
U123011,Standard,15.99,48,Tablet
U123012,Premium,7.99,45,Laptop
U123013,Premium,7.99,24,Laptop
U123014,Standard,12.99,53,Mobile
U123015,Standard,15.99,19,Tablet
U123016,Standard,12.99,7,Laptop
U123017,Standard,7.99,45,Smart TV
U123018,Standard,7.99,47,Laptop
U123019,Basic,15.99,18,Laptop
U123020,Standard,7.99,50,Mobile
U123021,Basic,7.99,59,Tablet
U123022,Basic,7.99,50,Smart TV
U123023,Standard,7.99,11,Mobile
U123024,Premium,7.99,25,Tablet
U123025,Premium,7.99,39,Laptop
U123026,Basic,15.99,30,Mobile
U123027,Basic,15.99,12,Mobile
U123028,Premium,7.99,48,Laptop
U123029,Premium,15.99,21,Laptop
U123030,Premium,12.99,55,Laptop
U123031,Premium,7.99,10,Mobile
U123032,Premium,7.99,34,Smart TV
U123033,Basic,12.99,25,Tablet
U123034,Standard,15.99,45,Laptop
U123035,Standard,12.99,23,Laptop
U123036,Premium,15.99,11,Tablet
U123037,Standard,7.99,33,Mobile
U123038,Premium,7.99,37,Smart TV
U123039,Basic,7.99,21,Mobile
U123040,Premium,15.99,59,Smart TV
U123041,Standard,15.99,32,Smart TV
U123042,Premium,15.99,22,Smart TV
U123043,Basic,7.99,17,Smart TV
U123044,Standard,7.99,57,Smart TV
U123045,Standard,7.99,44,Laptop
U123046,Standard,7.99,59,Tablet
U123047,Basic,7.99,36,Mobile
U123048,Basic,7.99,28,Tablet
U123049,Premium,7.99,43,Smart TV
U123050,Standard,7.99,53,Tablet
U123051,Standard,7.99,49,Laptop
U123052,Basic,12.99,47,Mobile
U123053,Premium,12.99,44,Laptop
U123054,Premium,12.99,47,Mobile
U123055,Standard,15.99,57,Smart TV
U123056,Basic,7.99,17,Mobile
U123057,Premium,12.99,14,Smart TV
U123058,Standard,15.99,27,Tablet
U123059,Basic,12.99,7,Tablet
U123060,Basic,15.99,56,Mobile
U123061,Standard,15.99,55,Smart TV
U123062,Standard,7.99,31,Laptop
U123063,Premium,15.99,47,Tablet
U123064,Premium,15.99,12,Laptop
U123065,Standard,12.99,2,Tablet
U123066,Basic,15.99,47,Mobile
U123067,Premium,15.99,22,Smart TV
U123068,Standard,15.99,8,Mobile
U123069,Premium,15.99,56,Tablet
U123070,Basic,7.99,16,Smart TV
U123071,Standard,15.99,56,Mobile
U123072,Basic,15.99,25,Tablet
U123073,Standard,15.99,3,Laptop
U123074,Premium,12.99,30,Smart TV
U123075,Standard,15.99,50,Mobile
U123076,Basic,7.99,45,Tablet
U123077,Basic,12.99,50,Mobile
U123078,Basic,15.99,19,Smart TV
U123079,Standard,15.99,29,Tablet
U123080,Basic,15.99,57,Mobile
U123081,Standard,15.99,5,Mobile
U123082,Standard,15.99,20,Tablet
U123083,Standard,12.99,33,Smart TV
U123084,Premium,15.99,1,Mobile
U123085,Standard,15.99,32,Smart TV
U123086,Premium,15.99,29,Laptop
U123087,Premium,12.99,38,Tablet
U123088,Standard,7.99,23,Mobile
U123089,Standard,7.99,10,Laptop
U123090,Premium,15.99,12,Mobile
U123091,Standard,12.99,35,Tablet
U123092,Premium,7.99,47,Mobile
U123093,Basic,12.99,9,Tablet
U123094,Premium,15.99,11,Smart TV
U123095,Standard,15.99,11,Mobile
U123096,Standard,7.99,38,Tablet
U123097,Standard,12.99,59,Smart TV
U123098,Premium,7.99,4,Mobile
U123099,Basic,12.99,19,Mobile
U123100,Basic,12.99,21,Tablet
U123101,Basic,12.99,6,Mobile
U123102,Premium,15.99,23,Laptop
U123103,Premium,7.99,44,Smart TV
U123104,Basic,12.99,39,Mobile
U123105,Premium,15.99,7,Tablet
U123106,Standard,15.99,45,Mobile
U123107,Standard,7.99,36,Tablet
U123108,Standard,7.99,39,Laptop
U123109,Basic,12.99,15,Laptop
U123110,Basic,15.99,9,Tablet
U123111,Premium,12.99,47,Mobile
U123112,Premium,7.99,22,Smart TV
U123113,Premium,7.99,11,Tablet
U123114,Premium,12.99,35,Mobile
U123115,Basic,15.99,17,Smart TV
U123116,Premium,7.99,9,Mobile
U123117,Basic,12.99,34,Mobile
U123118,Standard,7.99,46,Tablet
U123119,Premium,15.99,19,Laptop
U123120,Standard,12.99,40,Laptop
U123121,Standard,12.99,30,Tablet
U123122,Premium,15.99,22,Mobile
U123123,Premium,7.99,26,Laptop
U123124,Premium,12.99,30,Tablet
U123125,Standard,7.99,12,Laptop
U123126,Basic,15.99,36,Tablet
U123127,Standard,12.99,7,Laptop
U123128,Basic,15.99,54,Smart TV
U123129,Premium,7.99,41,Smart TV
U123130,Premium,7.99,2,Tablet
U123131,Standard,12.99,21,Smart TV
U123132,Premium,12.99,27,Tablet
U123133,Standard,15.99,50,Laptop
U123134,Basic,12.99,1,Tablet
U123135,Standard,12.99,14,Tablet
U123136,Standard,12.99,49,Tablet
U123137,Premium,12.99,2,Tablet
U123138,Premium,12.99,23,Smart TV
U123139,Basic,12.99,26,Smart TV
U123140,Basic,7.99,25,Laptop
U123141,Standard,15.99,15,Mobile
U123142,Basic,12.99,29,Tablet
U123143,Premium,7.99,52,Mobile
U123144,Premium,15.99,57,Tablet
U123145,Premium,12.99,28,Mobile
U123146,Basic,12.99,39,Smart TV
U123147,Basic,15.99,48,Smart TV
U123148,Premium,12.99,4,Mobile
U123149,Standard,15.99,30,Smart TV
U123150,Premium,7.99,47,Laptop
U123151,Premium,7.99,10,Tablet
U123152,Standard,7.99,42,Mobile
U123153,Standard,12.99,10,Smart TV
U123154,Standard,12.99,57,Smart TV
U123155,Standard,12.99,22,Tablet
U123156,Standard,12.99,16,Smart TV
U123157,Premium,7.99,39,Mobile
U123158,Standard,7.99,59,Mobile
U123159,Basic,7.99,40,Tablet
U123160,Basic,15.99,51,Tablet
U123161,Standard,12.99,43,Laptop
U123162,Basic,7.99,13,Laptop
U123163,Premium,15.99,39,Mobile
U123164,Basic,15.99,30,Smart TV
U123165,Standard,7.99,13,Tablet
U123166,Premium,15.99,59,Mobile
U123167,Basic,15.99,42,Mobile
U123168,Premium,12.99,26,Laptop
U123169,Premium,15.99,59,Tablet
U123170,Basic,12.99,58,Tablet
U123171,Standard,15.99,31,Laptop
U123172,Premium,12.99,39,Mobile
U123173,Basic,12.99,27,Laptop
U123174,Standard,15.99,57,Mobile
U123175,Standard,12.99,4,Tablet
U123176,Premium,15.99,48,Tablet
U123177,Basic,15.99,12,Smart TV
U123178,Standard,12.99,52,Laptop
U123179,Standard,7.99,35,Smart TV
U123180,Standard,15.99,39,Laptop
U123181,Premium,7.99,1,Laptop
U123182,Standard,12.99,16,Mobile
U123183,Standard,7.99,22,Laptop
U123184,Premium,12.99,45,Tablet
U123185,Standard,7.99,36,Tablet
U123186,Premium,15.99,34,Smart TV
U123187,Basic,15.99,22,Tablet
U123188,Standard,15.99,59,Laptop
U123189,Standard,7.99,14,Laptop
U123190,Premium,15.99,3,Laptop
U123191,Basic,7.99,38,Smart TV
U123192,Premium,7.99,13,Smart TV
U123193,Premium,7.99,2,Mobile
U123194,Standard,12.99,57,Tablet
U123195,Standard,15.99,54,Tablet
U123196,Basic,7.99,44,Smart TV
U123197,Standard,15.99,40,Smart TV
U123198,Basic,7.99,9,Mobile
U123199,Premium,12.99,42,Smart TV
U123200,Basic,15.99,58,Tablet
U123201,Basic,15.99,35,Tablet
U123202,Standard,12.99,49,Mobile
U123203,Basic,7.99,42,Laptop
U123204,Standard,15.99,27,Mobile
U123205,Basic,12.99,20,Smart TV
U123206,Basic,7.99,21,Tablet
U123207,Premium,12.99,6,Smart TV
U123208,Premium,7.99,29,Smart TV
U123209,Basic,12.99,22,Tablet
U123210,Standard,12.99,35,Smart TV
U123211,Standard,7.99,37,Tablet
U123212,Premium,7.99,23,Mobile
U123213,Premium,12.99,29,Laptop
U123214,Basic,15.99,40,Tablet
U123215,Standard,7.99,56,Smart TV
U123216,Premium,7.99,27,Laptop
U123217,Premium,12.99,15,Mobile
U123218,Premium,12.99,35,Tablet
U123219,Premium,15.99,50,Tablet
U123220,Premium,7.99,27,Tablet
U123221,Basic,15.99,12,Laptop
U123222,Standard,7.99,46,Mobile
U123223,Basic,12.99,54,Tablet
U123224,Premium,7.99,41,Tablet
U123225,Standard,15.99,8,Smart TV
U123226,Basic,7.99,51,Laptop
U123227,Basic,12.99,34,Mobile
U123228,Basic,7.99,16,Tablet
U123229,Premium,15.99,36,Laptop
U123230,Basic,15.99,49,Mobile
U123231,Basic,7.99,51,Tablet
U123232,Standard,7.99,50,Laptop
U123233,Premium,15.99,17,Mobile
U123234,Premium,15.99,25,Smart TV
U123235,Premium,7.99,46,Mobile
U123236,Premium,15.99,26,Tablet
U123237,Basic,7.99,47,Smart TV
U123238,Standard,7.99,17,Smart TV
U123239,Basic,15.99,38,Laptop
U123240,Basic,7.99,38,Tablet
U123241,Standard,15.99,45,Mobile
U123242,Basic,7.99,12,Smart TV
U123243,Standard,15.99,13,Mobile
U123244,Premium,15.99,6,Smart TV
U123245,Premium,12.99,9,Laptop
U123246,Basic,12.99,46,Tablet
U123247,Basic,15.99,22,Smart TV
U123248,Premium,7.99,55,Mobile
U123249,Basic,15.99,3,Tablet
U123250,Standard,12.99,26,Laptop
U123251,Basic,7.99,34,Mobile
U123252,Premium,12.99,56,Smart TV
U123253,Basic,15.99,4,Mobile
U123254,Standard,15.99,2,Mobile
U123255,Premium,15.99,58,Tablet
U123256,Basic,15.99,36,Tablet
U123257,Standard,15.99,13,Laptop
U123258,Basic,12.99,37,Mobile
U123259,Standard,15.99,9,Tablet
U123260,Standard,7.99,8,Laptop
U123261,Standard,12.99,50,Tablet
U123262,Standard,15.99,33,Laptop
U123263,Standard,15.99,30,Mobile
U123264,Premium,12.99,33,Smart TV
U123265,Basic,7.99,17,Mobile
U123266,Premium,12.99,35,Smart TV
U123267,Premium,7.99,54,Laptop
U123268,Premium,12.99,24,Mobile
U123269,Premium,12.99,45,Tablet
U123270,Premium,7.99,48,Tablet
U123271,Premium,15.99,22,Laptop
U123272,Premium,15.99,4,Tablet
U123273,Basic,15.99,51,Mobile
U123274,Premium,7.99,54,Mobile
U123275,Basic,7.99,9,Smart TV
U123276,Standard,7.99,52,Laptop
U123277,Premium,7.99,3,Tablet
U123278,Standard,15.99,16,Laptop
U123279,Standard,7.99,53,Laptop
U123280,Standard,12.99,38,Smart TV
U123281,Premium,12.99,48,Tablet
U123282,Standard,7.99,59,Tablet
U123283,Basic,7.99,7,Smart TV
U123284,Standard,15.99,20,Laptop
U123285,Standard,12.99,45,Laptop
U123286,Premium,7.99,18,Tablet
U123287,Premium,12.99,32,Smart TV
U123288,Standard,7.99,11,Tablet
U123289,Basic,12.99,30,Smart TV
U123290,Standard,12.99,24,Laptop
U123291,Premium,12.99,27,Mobile
U123292,Standard,12.99,31,Laptop
U123293,Basic,7.99,6,Smart TV
U123294,Standard,7.99,27,Laptop
U123295,Standard,15.99,15,Smart TV
U123296,Basic,15.99,57,Laptop
U123297,Premium,15.99,13,Tablet
U123298,Basic,15.99,56,Tablet
U123299,Premium,7.99,7,Mobile
U123300,Premium,15.99,39,Laptop
U123301,Premium,15.99,32,Tablet
U123302,Standard,15.99,51,Tablet
U123303,Standard,12.99,20,Laptop
U123304,Standard,7.99,12,Laptop
U123305,Standard,7.99,47,Mobile
U123306,Premium,15.99,18,Smart TV
U123307,Basic,15.99,57,Laptop
U123308,Basic,12.99,46,Laptop
U123309,Standard,15.99,14,Tablet
U123310,Standard,15.99,56,Laptop
U123311,Premium,7.99,18,Mobile
U123312,Premium,15.99,59,Smart TV
U123313,Standard,12.99,21,Tablet
U123314,Basic,7.99,33,Smart TV
U123315,Standard,15.99,47,Mobile
U123316,Standard,7.99,54,Tablet
U123317,Basic,7.99,53,Laptop
U123318,Standard,15.99,43,Mobile
U123319,Standard,15.99,30,Mobile
U123320,Premium,7.99,18,Smart TV
U123321,Standard,15.99,3,Tablet
U123322,Basic,15.99,52,Tablet
U123323,Standard,12.99,32,Smart TV
U123324,Premium,7.99,2,Laptop
U123325,Premium,15.99,52,Mobile
U123326,Standard,7.99,11,Laptop
U123327,Basic,7.99,2,Tablet
U123328,Standard,15.99,31,Tablet
U123329,Standard,7.99,35,Laptop
U123330,Standard,7.99,29,Mobile
U123331,Standard,12.99,29,Tablet
U123332,Premium,12.99,33,Smart TV
U123333,Standard,12.99,3,Mobile
U123334,Standard,7.99,56,Laptop
U123335,Premium,7.99,1,Laptop
U123336,Standard,7.99,58,Tablet
U123337,Standard,7.99,12,Tablet
U123338,Premium,15.99,48,Smart TV
U123339,Standard,12.99,5,Smart TV
U123340,Basic,15.99,46,Mobile
U123341,Premium,7.99,14,Laptop
U123342,Premium,12.99,52,Smart TV
U123343,Premium,12.99,44,Mobile
U123344,Basic,12.99,47,Laptop
U123345,Standard,12.99,33,Laptop
U123346,Basic,15.99,7,Mobile
U123347,Standard,15.99,43,Tablet
U123348,Premium,15.99,37,Laptop
U123349,Premium,15.99,58,Smart TV
U123350,Premium,15.99,30,Laptop
U123351,Premium,7.99,18,Laptop
U123352,Standard,12.99,37,Smart TV
U123353,Standard,15.99,18,Mobile
U123354,Premium,12.99,36,Laptop
U123355,Basic,12.99,55,Laptop
U123356,Standard,12.99,10,Smart TV
U123357,Premium,12.99,56,Smart TV
U123358,Basic,12.99,30,Laptop
U123359,Standard,12.99,14,Tablet
U123360,Basic,12.99,21,Laptop
U123361,Basic,12.99,23,Mobile
U123362,Basic,7.99,47,Tablet
U123363,Basic,7.99,21,Smart TV
U123364,Premium,15.99,32,Smart TV
U123365,Premium,15.99,30,Laptop
U123366,Basic,15.99,32,Laptop
U123367,Premium,12.99,41,Mobile
U123368,Basic,7.99,58,Tablet
U123369,Standard,15.99,41,Tablet
U123370,Basic,12.99,12,Mobile
U123371,Basic,15.99,56,Tablet
U123372,Standard,7.99,18,Smart TV
U123373,Premium,15.99,38,Laptop
U123374,Standard,12.99,47,Smart TV
U123375,Premium,15.99,57,Tablet
U123376,Basic,15.99,22,Smart TV
U123377,Standard,15.99,45,Mobile
U123378,Basic,15.99,55,Mobile
U123379,Basic,15.99,39,Smart TV
U123380,Basic,15.99,44,Mobile
U123381,Standard,7.99,4,Smart TV
U123382,Standard,7.99,58,Smart TV
U123383,Standard,15.99,40,Smart TV
U123384,Standard,12.99,10,Smart TV
U123385,Standard,7.99,29,Tablet
U123386,Basic,15.99,43,Mobile
U123387,Basic,7.99,16,Laptop
U123388,Standard,7.99,34,Laptop
U123389,Basic,12.99,19,Smart TV
U123390,Standard,7.99,10,Mobile
U123391,Premium,12.99,12,Tablet
U123392,Basic,15.99,8,Laptop
U123393,Standard,12.99,15,Tablet
U123394,Premium,7.99,35,Tablet
U123395,Basic,15.99,32,Laptop
U123396,Standard,7.99,25,Mobile
U123397,Basic,15.99,22,Mobile
U123398,Standard,12.99,42,Smart TV
U123399,Basic,7.99,46,Tablet
U123400,Premium,7.99,44,Tablet
U123401,Standard,12.99,16,Mobile
U123402,Basic,15.99,41,Laptop
U123403,Standard,15.99,18,Smart TV
U123404,Premium,7.99,50,Tablet
U123405,Premium,12.99,27,Laptop
U123406,Premium,15.99,51,Mobile
U123407,Standard,7.99,59,Smart TV
U123408,Premium,12.99,20,Smart TV
U123409,Standard,7.99,45,Tablet
U123410,Standard,12.99,56,Mobile
U123411,Standard,15.99,19,Tablet
U123412,Premium,15.99,17,Tablet
U123413,Premium,7.99,31,Laptop
U123414,Premium,15.99,8,Smart TV
U123415,Basic,12.99,51,Smart TV
U123416,Standard,15.99,52,Mobile
U123417,Premium,15.99,1,Smart TV
U123418,Standard,15.99,28,Laptop
U123419,Basic,15.99,43,Smart TV
U123420,Standard,15.99,53,Laptop
U123421,Standard,15.99,49,Mobile
U123422,Standard,15.99,26,Mobile
U123423,Standard,15.99,1,Laptop
U123424,Standard,15.99,59,Smart TV
U123425,Standard,15.99,29,Smart TV
U123426,Standard,15.99,41,Mobile
U123427,Standard,15.99,25,Tablet
U123428,Standard,15.99,33,Smart TV
U123429,Premium,7.99,10,Laptop
U123430,Premium,15.99,35,Tablet
U123431,Standard,12.99,37,Smart TV
U123432,Premium,7.99,17,Laptop
U123433,Standard,15.99,52,Mobile
U123434,Standard,15.99,14,Mobile
U123435,Standard,7.99,20,Laptop
U123436,Premium,12.99,16,Tablet
U123437,Basic,15.99,4,Tablet
U123438,Basic,15.99,18,Laptop
U123439,Premium,15.99,45,Smart TV
U123440,Basic,15.99,39,Laptop
U123441,Standard,12.99,4,Mobile
U123442,Standard,12.99,26,Tablet
U123443,Premium,15.99,13,Laptop
U123444,Standard,7.99,54,Smart TV
U123445,Premium,7.99,25,Mobile
U123446,Premium,7.99,21,Laptop
U123447,Premium,7.99,13,Smart TV
U123448,Premium,12.99,21,Tablet
U123449,Standard,12.99,15,Mobile
U123450,Premium,7.99,31,Smart TV
U123451,Premium,12.99,5,Laptop
U123452,Standard,12.99,21,Laptop
U123453,Standard,15.99,21,Mobile
U123454,Standard,12.99,9,Laptop
U123455,Standard,15.99,50,Mobile
U123456,Standard,7.99,45,Smart TV
U123457,Basic,7.99,9,Tablet
U123458,Premium,7.99,9,Laptop
U123459,Basic,7.99,9,Mobile
U123460,Standard,7.99,14,Smart TV
U123461,Basic,12.99,58,Tablet
U123462,Premium,15.99,22,Laptop
U123463,Premium,7.99,56,Laptop
U123464,Premium,7.99,58,Smart TV
U123465,Standard,7.99,4,Laptop
U123466,Basic,7.99,43,Smart TV
U123467,Standard,7.99,30,Laptop
U123468,Premium,15.99,12,Tablet
U123469,Premium,12.99,37,Laptop
U123470,Basic,12.99,29,Mobile
U123471,Standard,12.99,16,Smart TV
U123472,Standard,15.99,15,Mobile
U123473,Standard,12.99,8,Tablet
U123474,Basic,12.99,10,Laptop
U123475,Basic,7.99,15,Laptop
U123476,Standard,12.99,46,Mobile
U123477,Premium,7.99,33,Tablet
U123478,Basic,15.99,8,Laptop
U123479,Basic,7.99,41,Tablet
U123480,Standard,15.99,28,Smart TV
U123481,Premium,15.99,13,Laptop
U123482,Standard,15.99,57,Tablet
U123483,Premium,15.99,21,Laptop
U123484,Premium,15.99,52,Mobile
U123485,Premium,12.99,41,Mobile
U123486,Standard,7.99,13,Smart TV
U123487,Standard,7.99,59,Mobile
U123488,Premium,15.99,33,Mobile
U123489,Premium,15.99,22,Tablet
U123490,Standard,12.99,42,Tablet
U123491,Standard,12.99,15,Tablet
U123492,Standard,7.99,22,Mobile
U123493,Basic,12.99,19,Mobile
U123494,Premium,12.99,46,Smart TV
U123495,Standard,12.99,12,Smart TV
U123496,Basic,12.99,48,Mobile
U123497,Standard,12.99,53,Mobile
U123498,Basic,7.99,25,Mobile
U123499,Premium,7.99,26,Mobile
U123500,Premium,15.99,25,Laptop
U123501,Premium,12.99,27,Smart TV
U123502,Premium,7.99,39,Smart TV
U123503,Standard,15.99,29,Smart TV
U123504,Premium,7.99,30,Smart TV
U123505,Standard,12.99,21,Smart TV
U123506,Premium,15.99,23,Laptop
U123507,Standard,7.99,10,Smart TV
U123508,Premium,7.99,31,Smart TV
U123509,Premium,7.99,2,Tablet
U123510,Basic,7.99,11,Tablet
U123511,Standard,12.99,40,Tablet
U123512,Premium,12.99,39,Laptop
U123513,Standard,15.99,24,Tablet
U123514,Premium,15.99,50,Tablet
U123515,Premium,7.99,6,Tablet
U123516,Premium,15.99,28,Mobile
U123517,Standard,7.99,12,Laptop
U123518,Standard,7.99,29,Tablet
U123519,Basic,15.99,34,Mobile
U123520,Basic,7.99,48,Mobile
U123521,Basic,12.99,56,Mobile
U123522,Standard,12.99,18,Mobile
U123523,Basic,7.99,33,Mobile
U123524,Basic,15.99,10,Tablet
U123525,Premium,7.99,9,Mobile
U123526,Standard,15.99,38,Tablet
U123527,Premium,7.99,38,Laptop
U123528,Standard,15.99,59,Mobile
U123529,Standard,15.99,22,Laptop
U123530,Standard,7.99,49,Smart TV
U123531,Premium,15.99,56,Laptop
U123532,Premium,7.99,13,Laptop
U123533,Standard,12.99,16,Laptop
U123534,Basic,12.99,36,Smart TV
U123535,Basic,12.99,49,Laptop
U123536,Premium,12.99,31,Tablet
U123537,Standard,7.99,49,Tablet
U123538,Premium,7.99,1,Laptop
U123539,Premium,15.99,7,Smart TV
U123540,Standard,7.99,22,Smart TV
U123541,Standard,15.99,30,Tablet
U123542,Standard,7.99,55,Mobile
U123543,Basic,15.99,55,Tablet
U123544,Basic,7.99,21,Smart TV
U123545,Standard,12.99,47,Mobile
U123546,Standard,12.99,32,Tablet
U123547,Standard,15.99,47,Smart TV
U123548,Basic,7.99,55,Laptop
U123549,Premium,15.99,2,Laptop
U123550,Standard,15.99,59,Mobile
U123551,Standard,12.99,29,Mobile
U123552,Standard,12.99,1,Laptop
U123553,Basic,12.99,42,Laptop
U123554,Premium,12.99,29,Laptop
U123555,Premium,7.99,21,Tablet
U123556,Basic,7.99,17,Smart TV
U123557,Standard,15.99,23,Mobile
U123558,Basic,7.99,50,Tablet
U123559,Standard,15.99,16,Mobile
U123560,Premium,12.99,5,Tablet
U123561,Basic,7.99,44,Mobile
U123562,Standard,15.99,48,Smart TV
U123563,Premium,15.99,51,Tablet
U123564,Basic,12.99,13,Laptop
U123565,Standard,12.99,17,Mobile
U123566,Standard,7.99,10,Mobile
U123567,Premium,7.99,51,Tablet
U123568,Premium,15.99,20,Laptop
U123569,Standard,12.99,31,Mobile
U123570,Premium,15.99,25,Mobile
U123571,Basic,7.99,20,Smart TV
U123572,Premium,7.99,55,Mobile
U123573,Standard,12.99,38,Tablet
U123574,Premium,7.99,59,Tablet
U123575,Basic,7.99,33,Mobile
U123576,Premium,7.99,5,Laptop
U123577,Premium,12.99,21,Smart TV
U123578,Basic,7.99,10,Tablet
U123579,Standard,12.99,20,Mobile
U123580,Standard,15.99,50,Tablet
U123581,Standard,12.99,25,Tablet
U123582,Premium,12.99,33,Tablet
U123583,Basic,15.99,14,Tablet
U123584,Basic,12.99,30,Smart TV
U123585,Standard,12.99,56,Tablet
U123586,Premium,12.99,6,Tablet
U123587,Basic,12.99,12,Tablet
U123588,Premium,12.99,57,Tablet
U123589,Standard,7.99,20,Tablet
U123590,Premium,15.99,13,Tablet
U123591,Standard,15.99,57,Tablet
U123592,Basic,7.99,35,Mobile
U123593,Standard,7.99,28,Smart TV
U123594,Standard,12.99,4,Laptop
U123595,Premium,15.99,25,Laptop
U123596,Premium,7.99,50,Mobile
U123597,Basic,12.99,11,Tablet
U123598,Premium,15.99,50,Smart TV
U123599,Basic,12.99,27,Tablet
U123600,Basic,7.99,39,Smart TV
U123601,Basic,15.99,5,Tablet
U123602,Basic,12.99,17,Mobile
U123603,Standard,7.99,36,Laptop
U123604,Premium,7.99,35,Laptop
U123605,Standard,7.99,29,Mobile
U123606,Basic,15.99,17,Tablet
U123607,Premium,7.99,21,Tablet
U123608,Standard,15.99,3,Smart TV
U123609,Basic,15.99,4,Laptop
U123610,Standard,12.99,19,Mobile
U123611,Standard,12.99,50,Smart TV
U123612,Basic,15.99,37,Mobile
U123613,Premium,7.99,13,Tablet
U123614,Premium,7.99,3,Mobile
U123615,Basic,12.99,7,Smart TV
U123616,Standard,7.99,19,Mobile
U123617,Standard,12.99,37,Mobile
U123618,Standard,7.99,15,Laptop
U123619,Basic,7.99,49,Laptop
U123620,Basic,15.99,32,Smart TV
U123621,Premium,7.99,19,Smart TV
U123622,Basic,12.99,31,Laptop
U123623,Premium,12.99,15,Tablet
U123624,Basic,12.99,43,Mobile
U123625,Basic,15.99,48,Tablet
U123626,Basic,12.99,17,Tablet
U123627,Standard,15.99,54,Mobile
U123628,Premium,12.99,55,Laptop
U123629,Basic,12.99,58,Laptop
U123630,Standard,15.99,17,Smart TV
U123631,Premium,7.99,22,Smart TV
U123632,Basic,7.99,56,Mobile
U123633,Basic,12.99,47,Smart TV
U123634,Basic,7.99,32,Laptop
U123635,Premium,15.99,35,Mobile
U123636,Basic,15.99,44,Tablet
U123637,Basic,15.99,45,Mobile
U123638,Standard,7.99,31,Smart TV
U123639,Basic,12.99,51,Mobile
U123640,Basic,12.99,19,Smart TV
U123641,Standard,12.99,32,Smart TV
U123642,Standard,7.99,52,Tablet
U123643,Standard,7.99,20,Tablet
U123644,Standard,7.99,58,Mobile
U123645,Standard,15.99,9,Tablet
U123646,Premium,15.99,53,Tablet
U123647,Premium,7.99,4,Mobile
U123648,Basic,7.99,47,Laptop
U123649,Premium,7.99,9,Smart TV
U123650,Premium,12.99,10,Tablet
U123651,Standard,12.99,48,Tablet
U123652,Standard,15.99,31,Laptop
U123653,Basic,7.99,36,Smart TV
U123654,Basic,15.99,33,Mobile
U123655,Basic,12.99,23,Laptop
U123656,Standard,7.99,42,Smart TV
U123657,Premium,7.99,13,Laptop
U123658,Standard,7.99,32,Laptop
U123659,Standard,12.99,25,Mobile
U123660,Standard,15.99,24,Tablet
U123661,Standard,7.99,57,Tablet
U123662,Basic,12.99,36,Smart TV
U123663,Premium,7.99,26,Mobile
U123664,Basic,15.99,27,Mobile
U123665,Standard,15.99,36,Smart TV
U123666,Standard,12.99,32,Tablet
U123667,Standard,12.99,27,Laptop
U123668,Standard,12.99,14,Laptop
U123669,Premium,7.99,46,Tablet
U123670,Basic,12.99,49,Laptop
U123671,Standard,7.99,15,Laptop
U123672,Standard,15.99,38,Laptop
U123673,Premium,7.99,34,Tablet
U123674,Standard,7.99,27,Laptop
U123675,Standard,12.99,25,Smart TV
U123676,Basic,12.99,30,Mobile
U123677,Premium,12.99,33,Laptop
U123678,Basic,12.99,55,Tablet
U123679,Basic,7.99,43,Smart TV
U123680,Standard,12.99,58,Laptop
U123681,Basic,7.99,8,Tablet
U123682,Basic,15.99,5,Mobile
U123683,Premium,12.99,14,Mobile
U123684,Premium,15.99,33,Laptop
U123685,Premium,7.99,49,Tablet
U123686,Basic,15.99,21,Laptop
U123687,Standard,15.99,33,Tablet
U123688,Premium,12.99,29,Laptop
U123689,Standard,12.99,9,Smart TV
U123690,Premium,7.99,42,Mobile
U123691,Basic,15.99,27,Laptop
U123692,Premium,7.99,30,Tablet
